domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,tracking_requests_count,tracking_cookies_count,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,dp3_flag_adv,dp3_pre_tracking_count,dp3_reject_tracking_count,dp3_accept_tracking_count,dp3_pre_only_endpoints_count,dp3_pre_only_cookies_count,dp3_pre_only_endpoints_sample,dp3_pre_only_cookies_sample,canvas_fp_preconsent,screenshot_path_banner,screenshot_path_manage,notes
lhbank.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T16:38:30.172Z,https://www.lhbank.co.th/th/personal/,ok,,1,,unknown,th,1,0,0,0,1,,,,0,0,0,0,0,0,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/lhbank.co.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/lhbank.co.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.lhbank.co.th/home; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/lhbank.co.th/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
icbc.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-14T16:39:03.084Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://icbc.co.th/
Call log:
[2m  - navigating to ""http://icbc.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
icbc.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T16:39:03.023Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://icbc.co.th/
Call log:
[2m  - navigating to ""http://icbc.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
icbc.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-14T16:39:03.399Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://icbc.co.th/
Call log:
[2m  - navigating to ""http://icbc.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
icbc.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T16:39:03.392Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://icbc.co.th/
Call log:
[2m  - navigating to ""http://icbc.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
standardchartered.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-14T16:39:04.012Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://standardchartered.co.th/
Call log:
[2m  - navigating to ""http://standardchartered.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
standardchartered.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T16:39:03.927Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://standardchartered.co.th/
Call log:
[2m  - navigating to ""http://standardchartered.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
standardchartered.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-14T16:39:05.721Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://standardchartered.co.th/
Call log:
[2m  - navigating to ""http://standardchartered.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
standardchartered.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T16:39:05.719Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://standardchartered.co.th/
Call log:
[2m  - navigating to ""http://standardchartered.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
thaicreditbank.com,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T16:39:06.573Z,https://thaicreditbank.com/th,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/thaicreditbank.com/desktop/run1_banner.png,evidence_dp3/thaicreditbank.com/desktop/run1_manage.png,"interstitial_step1_before=evidence_dp3/thaicreditbank.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://thaicreditbank.com/th; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/thaicreditbank.com/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
thaicreditbank.com,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-14T16:39:06.631Z,https://thaicreditbank.com/th,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/thaicreditbank.com/desktop/run2_banner.png,evidence_dp3/thaicreditbank.com/desktop/run2_manage.png,"interstitial_step1_before=evidence_dp3/thaicreditbank.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://thaicreditbank.com/th; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/thaicreditbank.com/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
thaicreditbank.com,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T16:39:50.895Z,https://thaicreditbank.com/th,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/thaicreditbank.com/mobile/run1_banner.png,evidence_dp3/thaicreditbank.com/mobile/run1_manage.png,"interstitial_step1_before=evidence_dp3/thaicreditbank.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://thaicreditbank.com/th; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/thaicreditbank.com/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
thaicreditbank.com,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-14T16:39:51.508Z,https://thaicreditbank.com/th,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/thaicreditbank.com/mobile/run2_banner.png,evidence_dp3/thaicreditbank.com/mobile/run2_manage.png,"interstitial_step1_before=evidence_dp3/thaicreditbank.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://thaicreditbank.com/th; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/thaicreditbank.com/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
baac.or.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-14T16:40:41.703Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://baac.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
baac.or.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T16:40:41.661Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://baac.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
baac.or.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T16:41:42.281Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://baac.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
baac.or.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-14T16:41:42.283Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://baac.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
gsb.or.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T16:42:42.894Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gsb.or.th/
Call log:
[2m  - navigating to ""http://gsb.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
gsb.or.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-14T16:42:42.895Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gsb.or.th/
Call log:
[2m  - navigating to ""http://gsb.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
gsb.or.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-14T16:42:44.302Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gsb.or.th/
Call log:
[2m  - navigating to ""http://gsb.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
gsb.or.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-14T16:42:44.345Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://gsb.or.th/
Call log:
[2m  - navigating to ""http://gsb.or.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,
exim.go.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-14T16:42:46.362Z,https://www.exim.go.th/th/Home.aspx,ok,,0,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/exim.go.th/desktop/run1_banner.png,evidence_dp3/exim.go.th/desktop/run1_manage.png,"interstitial_step1_before=evidence_dp3/exim.go.th/desktop/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
exim.go.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T02:05:41.977Z,https://www.exim.go.th/th/Home.aspx#,ok,,0,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/exim.go.th/desktop/run2_banner.png,evidence_dp3/exim.go.th/desktop/run2_manage.png,"interstitial_step1_before=evidence_dp3/exim.go.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.exim.go.th/th/Home.aspx#; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/exim.go.th/desktop/run2_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/exim.go.th/desktop/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.exim.go.th/th/Home.aspx#; interstitial_clicked=""""; interstitial_step2_after=evidence_dp3/exim.go.th/desktop/run2_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/exim.go.th/desktop/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.exim.go.th/th/Home.aspx#; interstitial_clicked=""""; interstitial_step3_after=evidence_dp3/exim.go.th/desktop/run2_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; "
exim.go.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T02:05:41.978Z,https://www.exim.go.th/th/Home.aspx,ok,,0,,unknown,th,0,0,1,0,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,,,,,0,0,,0,,0,,,,,,,,,,evidence_dp3/exim.go.th/mobile/run1_banner.png,evidence_dp3/exim.go.th/mobile/run1_manage.png,"interstitial_step1_before=evidence_dp3/exim.go.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.exim.go.th/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/exim.go.th/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/exim.go.th/mobile/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.exim.go.th/; interstitial_clicked=""""; interstitial_step2_after=evidence_dp3/exim.go.th/mobile/run1_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/exim.go.th/mobile/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.exim.go.th/; interstitial_clicked=""""; interstitial_step3_after=evidence_dp3/exim.go.th/mobile/run1_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; "
ghbank.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T02:06:56.075Z,https://ghbank.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/ghbank.co.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/ghbank.co.th/desktop/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
exim.go.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T02:06:41.351Z,https://www.exim.go.th/th/Home.aspx,ok,,0,,unknown,th,0,0,1,0,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,,,,,0,0,,0,,0,,,,,,,,,,evidence_dp3/exim.go.th/mobile/run2_banner.png,evidence_dp3/exim.go.th/mobile/run2_manage.png,"interstitial_step1_before=evidence_dp3/exim.go.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.exim.go.th/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/exim.go.th/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/exim.go.th/mobile/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.exim.go.th/; interstitial_clicked=""""; interstitial_step2_after=evidence_dp3/exim.go.th/mobile/run2_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/exim.go.th/mobile/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.exim.go.th/; interstitial_clicked=""""; interstitial_step3_after=evidence_dp3/exim.go.th/mobile/run2_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; "
ghbank.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T02:07:43.783Z,https://www.ghbank.co.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/ghbank.co.th/mobile/run1_banner.png,evidence_dp3/ghbank.co.th/mobile/run1_manage.png,"interstitial_step1_before=evidence_dp3/ghbank.co.th/mobile/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
ghbank.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T02:07:54.611Z,https://www.ghbank.co.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/ghbank.co.th/mobile/run2_banner.png,evidence_dp3/ghbank.co.th/mobile/run2_manage.png,"interstitial_step1_before=evidence_dp3/ghbank.co.th/mobile/run2_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
ghbank.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T02:07:32.591Z,https://ghbank.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/ghbank.co.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/ghbank.co.th/desktop/run2_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
smebank.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T02:08:04.975Z,https://www.smebank.co.th/,ok,,1,,unknown,th,1,1,0,1,1,1,0,,0,0,0,0,1,0,,0,,,,0,,0,0,0,1,0,,,,,,,,,,evidence_dp3/smebank.co.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/smebank.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.smebank.co.th/cookie-policy; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/smebank.co.th/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=46; trackingReqs=0, trackingCookies=3; "
smebank.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T02:08:08.884Z,https://www.smebank.co.th/,ok,,1,,unknown,th,1,1,0,1,1,1,0,,0,0,0,0,1,0,,0,,,,0,,0,0,0,1,0,,,,,,,,,,evidence_dp3/smebank.co.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/smebank.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.smebank.co.th/cookie-policy; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/smebank.co.th/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=46; trackingReqs=0, trackingCookies=3; "
smebank.co.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T02:08:21.721Z,https://www.smebank.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/smebank.co.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/smebank.co.th/mobile/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
smebank.co.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T02:08:28.063Z,https://www.smebank.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/smebank.co.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/smebank.co.th/mobile/run2_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
set.or.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T02:08:58.275Z,https://www.set.or.th/th/home,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,1,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/set.or.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/set.or.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.set.or.th/th/market/news-and-alert/newsdetails?id=101165601&symbol=SET; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/set.or.th/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
set.or.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T02:09:04.396Z,https://www.set.or.th/th/home,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,0,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/set.or.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/set.or.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.set.or.th/th/market/news-and-alert/newsdetails?id=101165601&symbol=SET; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/set.or.th/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
set.or.th,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T02:09:05.880Z,https://www.set.or.th/th/home,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,1,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/set.or.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/set.or.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.set.or.th/th/market/news-and-alert/newsdetails?id=101165601&symbol=SET; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/set.or.th/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
set.or.th,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T02:09:12.002Z,https://www.set.or.th/th/home,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,2,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/set.or.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/set.or.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.set.or.th/th/market/news-and-alert/newsdetails?id=101165601&symbol=SET; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/set.or.th/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
settrade.com,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T02:09:13.611Z,https://www.settrade.com/th/home,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,22,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/settrade.com/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/settrade.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.settrade.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/settrade.com/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
settrade.com,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T02:09:19.795Z,https://www.settrade.com/th/home,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,22,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/settrade.com/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/settrade.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.settrade.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/settrade.com/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
settrade.com,FIN,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T02:09:22.559Z,https://www.settrade.com/th/home,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,23,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/settrade.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/settrade.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.settrade.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/settrade.com/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
settrade.com,FIN,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T02:09:28.298Z,https://www.settrade.com/th/home,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,21,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/settrade.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/settrade.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.settrade.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/settrade.com/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
tfex.co.th,FIN,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T02:09:30.497Z,https://www.tfex.co.th/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/tfex.co.th/desktop/run1_banner.png,evidence_dp3/tfex.co.th/desktop/run1_manage.png,"interstitial_step1_before=evidence_dp3/tfex.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.tfex.co.th/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/tfex.co.th/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
tfex.co.th,FIN,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T02:09:36.437Z,https://www.tfex.co.th/th/home,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/tfex.co.th/desktop/run2_banner.png,evidence_dp3/tfex.co.th/desktop/run2_manage.png,"interstitial_step1_before=evidence_dp3/tfex.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.tfex.co.th/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/tfex.co.th/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
